date,open,high,low,close,volume
2025-01-02,32.880001,33.040001,32.59,32.919998,2726500
2025-01-03,33.0,33.0,32.209999,32.209999,2360800
2025-01-06,32.34,32.779999,32.27,32.68,1618400
2025-01-07,32.68,34.0,32.68,33.459999,4415900
2025-01-08,33.459999,33.700001,32.919998,33.0,2105300
2025-01-09,33.0,33.09,32.869999,32.970001,669800
2025-01-10,32.900002,32.900002,32.599998,32.740002,1375800
2025-01-13,32.740002,32.740002,32.130001,32.200001,2188100
2025-01-14,32.200001,32.540001,32.049999,32.419998,1615400
2025-01-15,32.419998,32.799999,32.299999,32.599998,2362100
2025-01-16,32.580002,32.59,32.299999,32.299999,1026900
2025-01-17,32.299999,32.939999,32.299999,32.639999,1287000
2025-01-20,32.599998,32.950001,32.459999,32.91,1031500
2025-01-21,32.91,33.189999,32.720001,33.130001,1057200
2025-01-22,33.130001,33.200001,32.75,32.900002,1761700
2025-01-23,32.799999,32.950001,31.959999,32.150002,2933200
2025-01-24,32.150002,32.240002,31.780001,31.799999,2764500
2025-01-27,31.799999,32.66,31.799999,32.529999,1443800
2025-01-28,32.68,32.68,32.41,32.41,959400
2025-01-29,32.470001,32.73,32.349998,32.349998,1163500
2025-01-30,32.380001,33.23,32.349998,33.189999,1888100
2025-01-31,33.189999,33.830002,33.189999,33.509998,2281400
2025-02-03,33.490002,33.799999,33.27,33.450001,1470000
2025-02-04,33.450001,34.0,33.169998,33.400002,1187200
2025-02-05,33.27,33.59,33.02,33.060001,1262500
2025-02-06,33.07,33.27,32.84,33.18,973500
2025-02-07,33.18,33.279999,32.849998,32.98,1105300
2025-02-10,32.959999,33.240002,32.880001,32.889999,746900
2025-02-11,32.98,33.23,32.889999,33.23,1316000
2025-02-12,33.150002,33.150002,32.700001,32.700001,1529200
2025-02-13,32.709999,32.880001,32.52,32.779999,1799600
2025-02-14,32.779999,33.540001,32.740002,33.529999,2281900
2025-02-17,33.400002,33.509998,33.0,33.09,1799000
2025-02-18,33.09,33.169998,32.66,32.860001,1938000
2025-02-19,32.75,32.900002,32.610001,32.82,1829500
2025-02-20,32.740002,32.830002,32.540001,32.66,1284000
2025-02-21,32.66,32.900002,32.619999,32.889999,1473200
2025-02-24,32.91,32.950001,32.580002,32.77,1011300
2025-02-25,32.77,33.209999,32.700001,33.209999,1073200
2025-02-26,33.209999,33.23,32.91,33.02,1059200
2025-02-27,33.02,33.240002,32.900002,32.970001,1170500
2025-02-28,32.970001,33.049999,32.639999,32.790001,2001100
2025-03-05,32.790001,33.09,32.599998,33.09,1302200
2025-03-06,33.009998,33.049999,32.68,32.970001,1681300
2025-03-07,32.869999,33.43,32.709999,33.240002,1892900
2025-03-10,33.299999,33.57,33.139999,33.52,1478300
2025-03-11,33.459999,33.459999,33.130001,33.299999,1661900
2025-03-12,33.540001,33.540001,33.060001,33.220001,1474100
2025-03-13,33.18,33.68,33.049999,33.540001,1164400
2025-03-14,33.68,34.240002,33.599998,34.07,1794700
2025-03-17,34.07,34.619999,34.0,34.450001,1536700
2025-03-18,34.450001,34.619999,34.360001,34.360001,1398400
2025-03-19,34.34,34.540001,33.73,34.439999,3192400
2025-03-20,34.439999,34.759998,34.360001,34.650002,1880600
2025-03-21,34.669998,34.849998,34.529999,34.59,2675000
2025-03-24,34.580002,34.700001,34.150002,34.349998,1645700
2025-03-25,34.27,34.279999,33.919998,33.919998,1686800
2025-03-26,33.919998,34.07,33.889999,34.0,893900
2025-03-27,34.099998,34.16,33.799999,33.91,1302100
2025-03-28,33.720001,34.07,33.720001,33.950001,945700
2025-03-31,33.950001,34.330002,33.66,33.66,1415700
2025-04-01,33.66,34.200001,33.529999,33.970001,929100
2025-04-02,33.970001,34.169998,33.830002,33.830002,905600
2025-04-03,33.700001,34.59,33.700001,34.450001,1544900
2025-04-04,34.029999,34.57,33.700001,34.299999,1588600
2025-04-07,34.02,34.389999,33.720001,33.880001,2304700
2025-04-08,33.959999,34.299999,33.880001,34.02,1638600
2025-04-09,34.02,34.77,33.66,34.200001,2245900
2025-04-10,34.200001,34.279999,33.830002,34.169998,1168000
2025-04-11,34.18,34.290001,33.970001,34.009998,1140200
