date,open,high,low,close,volume
2025-10-27,86.639999,87.550003,86.459999,86.68,2770000
2025-10-28,86.510002,89.860001,86.510002,89.370003,7396400
2025-10-29,89.519997,89.879997,87.650002,88.010002,3810100
2025-10-30,87.650002,88.379997,87.260002,87.889999,6212200
2025-10-31,88.43,88.5,86.440002,86.989998,3652100
2025-11-03,86.989998,86.989998,86.989998,86.989998,0
2025-11-04,84.540001,87.199997,83.010002,84.129997,6208200
2025-11-05,84.129997,87.230003,83.5,87.209999,4385700
2025-11-06,86.550003,87.580002,84.900002,85.239998,2583300
2025-11-07,86.260002,87.839996,85.519997,86.300003,7506700
2025-11-10,86.699997,87.760002,86.349998,86.5,3337000
2025-11-11,86.489998,88.18,85.900002,86.860001,4568000
2025-11-12,86.550003,87.150002,83.699997,84.400002,5587600
2025-11-13,84.599998,85.510002,83.050003,83.480003,4098900
2025-11-14,83.480003,83.610001,82.330002,83.300003,3790400
2025-11-17,83.339996,85.050003,83.339996,84.089996,4343000
2025-11-18,83.699997,84.82,83.169998,84.400002,3007400
2025-11-19,84.400002,86.639999,83.830002,86.400002,2718200
2025-11-21,86.379997,86.75,82.169998,82.650002,5226900
2025-11-24,82.599998,83.550003,81.870003,82.519997,5578200
2025-11-25,82.5,83.110001,80.800003,82.25,5511200
2025-11-26,82.900002,83.25,81.900002,83.209999,7681900
2025-11-27,82.849998,84.190002,82.830002,83.440002,1934100
2025-11-28,83.510002,84.040001,82.559998,84.040001,2728400
2025-12-01,84.050003,84.699997,82.099998,82.669998,2879100
2025-12-02,83.089996,85.989998,82.580002,84.730003,6664500
2025-12-03,85.099998,86.870003,83.360001,86.459999,4061000
2025-12-04,86.730003,87.860001,84.370003,84.790001,4168900
2025-12-05,85.050003,85.940002,82.260002,84.370003,6904400
2025-12-08,84.470001,87.099998,84.470001,86.139999,3187200
2025-12-09,85.849998,89.739998,85.330002,88.720001,5792400
2025-12-10,88.57,90.199997,87.940002,89.349998,4495300
2025-12-11,88.5,88.93,86.089996,87.07,3904000
2025-12-12,86.970001,89.050003,86.75,87.559998,3254200
2025-12-15,87.919998,88.610001,87.120003,87.629997,4531200
2025-12-16,86.550003,89.050003,86.019997,87.980003,4337900
2025-12-17,88.839996,89.040001,85.360001,85.699997,5324400
2025-12-18,86.010002,88.349998,85.5,86.800003,3649600
2025-12-19,86.900002,89.230003,86.900002,88.019997,5252400
2025-12-22,88.610001,90.089996,87.860001,89.5,4103100
2025-12-23,89.209999,91.139999,89.199997,89.900002,4118600
2025-12-26,89.790001,89.879997,88.559998,89.199997,1623000
2025-12-29,89.559998,89.900002,89.010002,89.900002,1851300
2025-12-30,89.529999,90.690002,88.599998,88.599998,1599700
2026-01-02,89.099998,89.379997,87.690002,88.589996,2240400
2026-01-05,89.010002,92.989998,89.010002,92.889999,5419800
2026-01-06,92.910004,93.610001,91.449997,93.080002,4897500
2026-01-07,93.610001,95.449997,92.650002,93.910004,3236700
2026-01-08,94.139999,97.349998,93.730003,94.839996,5081600
2026-01-09,95.07,96.010002,94.360001,95.849998,2026800
2026-01-12,95.889999,98.169998,95.489998,97.93,2818200
2026-01-13,97.860001,97.860001,96.209999,97.089996,2568700
2026-01-14,97.150002,97.410004,95.599998,96.279999,3520300
2026-01-15,97.400002,99.220001,96.110001,98.970001,4012600
2026-01-16,99.300003,99.419998,97.620003,99.300003,4634100
2026-01-19,99.599998,100.290001,98.940002,99.330002,1772800
2026-01-20,99.050003,99.68,98.209999,98.610001,2677200
2026-01-21,99.449997,99.879997,97.660004,99.690002,3857500
2026-01-22,100.110001,103.559998,100.110001,102.959999,5771800
2026-01-23,103.410004,104.760002,102.309998,103.959999,3821500
2026-01-26,105.040001,105.040001,101.5,102.400002,3949500
2026-01-27,103.589996,105.5,103.139999,103.419998,4625100
2026-01-28,104.5,104.790001,97.529999,99.769997,7191800
2026-01-29,100.550003,100.879997,96.919998,97.360001,4078600
2026-01-30,97.379997,97.889999,96.029999,96.949997,4307700
2026-02-02,98.050003,98.669998,96.0,97.239998,4980100
2026-02-03,98.309998,98.5,95.010002,95.75,4182900
2026-02-04,95.75,96.059998,90.419998,92.169998,5624200
2026-02-05,92.559998,92.900002,89.910004,91.800003,5023500
2026-02-06,91.949997,92.470001,90.129997,91.75,3785100
2026-02-09,92.800003,94.339996,91.769997,94.010002,2944400
2026-02-10,94.220001,94.650002,93.099998,93.93,1883900
2026-02-11,94.940002,94.949997,92.5,93.370003,4022000
2026-02-12,92.489998,94.5,92.25,93.400002,3305000
2026-02-13,93.400002,94.489998,92.300003,92.839996,3006500
2026-02-18,94.739998,95.370003,93.730003,94.330002,4680200
2026-02-19,94.5,94.839996,92.980003,94.629997,2498700
2026-02-20,94.949997,96.699997,93.080002,95.709999,4570800
2026-02-23,96.0,96.0,93.330002,93.540001,3778300
2026-02-24,94.290001,95.489998,93.0,94.300003,3657300
2026-02-25,94.589996,94.709999,91.449997,92.480003,2796900
2026-02-26,93.040001,94.360001,91.279999,94.360001,3191600
2026-02-27,93.449997,93.449997,91.839996,92.419998,4498500
2026-03-02,91.580002,93.699997,89.900002,92.900002,4115300
2026-03-03,91.68,92.5,89.800003,91.709999,5812500
2026-03-04,92.269997,92.739998,91.010002,92.440002,2757000
2026-03-05,92.199997,92.300003,86.82,87.160004,5912500
2026-03-06,87.529999,87.599998,80.139999,80.139999,20428200
2026-03-09,79.970001,82.959999,77.739998,82.349998,6266200
2026-03-10,83.349998,86.75,81.550003,84.610001,6054100
2026-03-11,83.690002,85.32,83.089996,83.980003,4558300
2026-03-12,82.910004,83.540001,74.620003,74.730003,9915600
2026-03-13,75.239998,75.800003,73.529999,73.860001,7111500
2026-03-16,74.519997,78.559998,74.519997,76.959999,6610500
2026-03-17,77.18,78.449997,75.290001,76.5,3888700
2026-03-18,75.989998,77.459999,75.389999,76.269997,4277300
2026-03-19,75.150002,76.110001,74.010002,75.830002,5290200
2026-03-20,75.510002,76.260002,72.169998,72.330002,8550400
2026-03-23,75.129997,77.980003,74.010002,77.360001,9060700
2026-03-24,77.0,77.010002,74.279999,75.940002,4594100
2026-03-25,78.230003,78.760002,76.589996,77.169998,5075600
2026-03-26,75.760002,76.370003,73.989998,74.989998,6228300
2026-03-27,74.419998,75.349998,73.279999,73.400002,5084200
2026-03-30,74.489998,74.489998,72.120003,73.239998,8866100
2026-03-31,74.0,77.0,73.559998,76.949997,7251900
2026-04-01,78.110001,82.0,77.330002,80.599998,7537000
2026-04-02,77.209999,81.0,77.059998,80.970001,5662300
2026-04-06,80.949997,82.370003,80.019997,81.669998,4476000
2026-04-07,81.0,82.099998,79.830002,81.589996,3758800
2026-04-08,87.389999,87.389999,83.620003,85.190002,8182700
2026-04-09,85.260002,86.5,84.43,85.349998,4875300
2026-04-10,85.300003,86.699997,84.599998,86.620003,3552500
2026-04-13,86.0,87.690002,85.480003,87.0,4477000
2026-04-14,87.900002,89.150002,86.800003,87.019997,5624800
2026-04-15,87.400002,88.339996,85.150002,85.779999,4704000
2026-04-16,85.910004,86.449997,81.150002,83.029999,4865500
2026-04-17,85.0,87.25,84.400002,84.550003,6092400
2026-04-20,84.57,85.07,83.57,84.790001,3761700
2026-04-22,83.349998,83.489998,79.599998,79.690002,5827500
2026-04-23,79.949997,80.199997,78.519997,78.760002,3819100
2026-04-24,79.0,79.459999,77.839996,78.349998,3197100
2026-04-27,78.449997,78.970001,77.800003,78.309998,5171600
2026-04-28,78.529999,78.949997,77.07,78.669998,4534800
2026-04-29,78.949997,78.949997,75.800003,76.290001,4547700
2026-04-30,76.68,77.610001,76.68,77.040001,3263700
2026-05-04,76.900002,81.25,76.900002,79.0,6075800
2026-05-05,79.599998,80.440002,78.239998,78.730003,3154000
2026-05-06,80.699997,84.57,80.290001,83.919998,5473100
2026-05-07,84.0,84.779999,82.959999,83.32,3833400
2026-05-08,82.010002,82.010002,73.239998,73.779999,20033000
2026-05-11,74.760002,75.839996,73.620003,74.370003,6781500
2026-05-12,74.360001,74.43,72.150002,72.650002,6588100
2026-05-13,72.43,73.709999,70.93,72.629997,8195900
2026-05-14,73.489998,73.580002,71.82,72.529999,5284200
2026-05-15,71.160004,72.769997,70.900002,71.25,6302300
2026-05-18,71.510002,72.120003,69.639999,70.5,6653600
2026-05-19,69.900002,70.120003,68.080002,68.639999,7603900
2026-05-20,69.510002,71.07,69.089996,70.379997,7043200
2026-05-21,69.900002,71.470001,69.25,70.809998,4462200
2026-05-22,70.800003,73.510002,70.410004,72.330002,5402500
2026-05-25,72.919998,74.080002,72.910004,73.279999,2438100
2026-05-26,73.010002,73.5,71.769997,72.379997,2660800
2026-05-27,73.580002,74.699997,72.800003,73.5,3892500
2026-05-28,73.449997,74.559998,72.970001,73.599998,2637000
