date,score,count
2025-05-28,-0.21075,2
2025-06-09,0.5994,1
2025-06-30,0.5106,1
2025-09-02,0.0,1
2025-09-06,0.2263,1
2025-09-15,0.0,1
2025-10-21,0.0,1
2025-11-02,0.5267,1
2025-11-10,-0.4019,1
2025-12-16,0.1531,1
2026-01-08,0.0,1
2026-01-30,0.0,1
2026-03-25,0.4939,1
2026-03-27,0.296,1
2026-04-06,0.4939,1
