date,score,count
2025-05-29,0.1531,1
2025-06-09,0.0,1
2025-07-10,-0.2732,1
2025-07-14,0.0,1
2025-09-30,0.0,1
2025-10-16,-0.7096,1
2025-10-30,0.0,1
2025-10-31,0.0,1
2026-01-14,0.4033,2
2026-01-26,0.0,1
2026-01-30,0.0,1
2026-02-02,0.0,1
2026-04-15,0.6124,1
