date,score,count
2025-05-25,0.516,1
2025-07-08,0.7506,1
2025-07-14,0.3612,1
2025-08-18,0.148,2
2025-12-18,0.296,1
2025-12-22,0.1531,1
2026-01-12,0.0,1
2026-04-02,0.6369,1
2026-04-24,-0.296,1
2026-05-13,0.35645000000000004,2
