date,score,count
2025-05-26,0.516,1
2025-05-28,0.0,1
2025-05-30,0.296,1
2025-06-30,0.5106,1
2025-07-04,0.0,1
2025-07-09,-0.3612,1
2025-11-07,0.4404,1
2026-01-30,0.0,1
2026-02-08,0.0,1
2026-03-18,0.0,1
2026-03-30,0.4939,1
2026-05-13,0.0,1
