date,score,count
2025-06-09,0.0,1
2025-07-04,0.0,1
2025-09-25,0.0,1
2025-10-24,0.0,1
2025-11-05,0.0,1
2025-11-07,0.0516,1
2025-12-23,-0.1531,1
2026-03-03,0.296,1
2026-03-04,0.0,1
2026-03-12,-0.006199999999999997,2
2026-04-22,0.0,1
2026-05-08,0.4939,1
