date,score,count
2025-11-13,0.6249,1
2025-11-19,0.4019,1
2025-11-25,0.296,1
2026-01-12,0.0,1
2026-03-27,0.0,1
2026-04-01,0.4588,1
2026-04-16,0.33525,2
2026-04-22,0.0,1
