date,score,count
2025-06-09,0.0,1
2025-07-10,-0.2732,1
2025-07-14,0.0,1
2025-07-31,0.296,1
2025-10-01,-0.3182,1
2025-10-23,0.1027,1
2025-10-31,0.2617,1
2025-12-16,0.1531,1
2026-01-13,0.1531,1
2026-03-31,0.0,1
2026-04-10,0.0,1
