date,score,count
2025-07-14,0.0,1
2025-08-28,0.0516,1
2025-12-01,0.0,1
2025-12-02,0.5994,1
2026-01-27,0.0,1
2026-03-09,0.0,1
2026-03-11,0.39185000000000003,2
2026-05-07,0.4404,1
