date,score,count
2025-08-20,-0.4939,1
2026-01-26,0.0,1
2026-01-30,0.0,1
2026-02-04,-0.7783,1
2026-02-20,0.296,1
2026-02-23,-0.5719,1
2026-03-06,-0.6249,1
