date,score,count
2025-10-01,-0.5423,1
2025-11-27,0.0,1
2026-01-19,0.0,1
2026-02-09,0.0609,1
2026-02-12,0.30595,2
2026-04-16,0.6124,1
2026-05-05,0.4939,1
2026-05-13,0.0,1
2026-05-20,0.0,1
