date,score,count
2025-06-30,0.5106,1
2025-07-14,0.0,1
2025-10-07,-0.6705,1
2025-10-16,-0.296,1
2025-11-13,0.1531,1
2025-11-24,0.3182,1
2025-11-28,0.4939,1
2026-01-05,0.24695,2
2026-01-14,0.3818,1
2026-02-05,0.4939,1
2026-02-10,0.4939,1
2026-03-25,0.5423,1
