date,score,count
2025-05-29,0.1531,1
2025-07-10,-0.2732,1
2025-11-03,0.5423,1
2025-11-06,-0.2732,1
2026-01-26,0.0,1
2026-01-30,0.0,1
2026-02-01,0.0,1
2026-02-02,0.0,1
2026-03-05,-0.4019,1
2026-03-19,-0.2732,1
2026-03-24,0.4939,1
2026-05-04,0.1531,1
2026-05-07,0.1531,1
2026-05-11,0.05103333333333334,3
2026-05-15,0.07655,2
