date,score,count
2025-05-20,0.296,1
2025-06-20,-0.1027,1
2025-10-31,0.7096,1
2026-01-20,0.0,1
2026-02-02,0.0,1
2026-02-13,0.7003,1
2026-02-23,0.1531,1
2026-03-13,0.5994,1
2026-03-16,0.5574,1
2026-03-27,0.0,1
2026-04-13,0.4939,1
