date,score,count
2025-07-14,0.0,1
2025-12-02,0.4939,1
2025-12-04,0.4939,1
2026-01-07,0.0,1
2026-01-30,0.0,1
2026-03-26,0.4678,1
2026-04-06,0.296,1
2026-05-13,0.07655,2
