date,score,count
2025-05-21,0.3818,1
2025-11-03,0.39495,2
2025-11-13,0.3566,1
2025-11-21,0.8126,1
2025-11-24,0.0,1
2026-03-03,0.1531,1
2026-03-04,-0.4019,1
2026-03-06,0.7351,1
2026-03-13,0.2023,1
2026-03-26,-0.3071,2
