date,score,count
2025-05-27,0.0,1
2025-07-14,0.0,1
2025-09-23,0.296,1
2025-10-06,0.1531,1
2025-10-14,0.4019,1
2025-10-16,-0.296,1
2025-10-28,0.296,1
2025-11-24,0.38849999999999996,2
2025-12-22,0.3225,2
2025-12-29,0.6705,1
2026-01-26,0.0,1
2026-01-30,0.0,1
2026-03-30,0.0772,1
2026-04-29,0.1027,1
2026-05-14,0.0,1
2026-05-18,0.07655,2
2026-05-20,0.37303333333333333,3
