date,score,count
2025-05-26,0.296,1
2025-05-27,0.079,1
2025-06-10,0.296,1
2025-07-08,0.296,1
2025-07-09,-0.3612,1
2025-09-30,-0.2732,1
2025-10-16,0.0,1
2025-11-11,0.34,1
2025-11-26,-0.0516,1
2026-01-12,0.0,1
2026-02-05,0.4939,1
2026-02-10,0.4939,1
2026-03-02,-0.7964,1
2026-03-03,0.1531,1
2026-03-04,0.4939,1
2026-03-05,-0.4019,1
2026-03-31,0.6486,1
2026-05-12,-0.12439999999999998,2
2026-05-13,0.1531,1
2026-05-15,-0.2732,1
2026-05-17,0.0772,1
