date,score,count
2025-05-28,-0.4215,1
2025-07-14,0.0,1
2025-09-23,0.296,1
2025-11-03,0.4019,1
2026-01-14,0.4939,1
2026-01-30,0.0,1
2026-02-02,0.0,1
2026-02-25,0.1531,1
2026-05-14,0.4487,2
