date,score,count
2025-11-26,0.296,1
2025-11-27,0.5267,1
2025-12-22,0.5423,1
2026-01-05,0.6597,1
2026-02-11,0.24695,2
2026-03-13,0.5994,1
2026-03-27,0.0,1
2026-04-13,0.4939,1
2026-04-15,0.6124,1
